Episode: 0, 6.973796053133263
Episode: 1, 3.3150953722609824
Episode: 2, 2.0586038772828577
Episode: 3, 1.5759358089172988
Episode: 4, 1.2611985567659012
Episode: 5, 1.0183195930860194
Episode: 6, 0.7692709732306771
Episode: 7, 0.6275608622980648
Episode: 8, 0.5423729421747545
Episode: 9, 0.6350147417472076
Episode: 10, 0.4911179802434962
Episode: 11, 0.37002724303854606
Episode: 12, 0.592511036747208
Episode: 13, 0.46177289265071764
Episode: 14, 0.35286255680972545
Episode: 15, 0.33896942191310675
Episode: 16, 0.3409826927585513
Episode: 17, 0.32818071321629105
Episode: 18, 0.31760921405532727
Episode: 19, 0.270922859972762
Episode: 20, 0.32706714431652095
Episode: 21, 0.4926849959752744
Episode: 22, 0.38013480739431493
Episode: 23, 0.36866166685709345
Episode: 24, 0.26916165386796465
Episode: 25, 0.28563914663377155
Episode: 26, 0.30225767071845944
Episode: 27, 0.17242952719700355
Episode: 28, 0.24411272528648809
Episode: 29, 0.3069951723931439
Episode: 30, 0.25321387411432816
Episode: 31, 0.33499319097211
Episode: 32, 0.22935434171558766
Episode: 33, 0.2605786795140439
Episode: 34, 0.2761760373163078
Episode: 35, 0.23127757936315874
Episode: 36, 0.18687807373223464
Episode: 37, 0.2959329729892204
Episode: 38, 0.18748720694255283
Episode: 39, 0.1692676184465931
Episode: 40, 0.2759376707001131
Episode: 41, 0.1789330563116689
Episode: 42, 0.18394755663922524
Episode: 43, 0.18547781020580167
Episode: 44, 0.2986656109287189
Episode: 45, 0.2071330887684466
Episode: 46, 0.17536917798482676
Episode: 47, 0.22442944967004053
Episode: 48, 0.23071694045414048
Episode: 49, 0.17909888332865975
Episode: 50, 0.2096931831086586
Episode: 51, 0.18179041923142591
Episode: 52, 0.2566048857014458
Episode: 53, 0.1809810189328651
Episode: 54, 0.3253621962228994
Episode: 55, 0.18103220857501512
Episode: 56, 0.22196465474325988
Episode: 57, 0.3175330713659932
Episode: 58, 0.19988983659746928
Episode: 59, 0.26497271652022647
Episode: 60, 0.17612779220709207
Episode: 61, 0.17029530109276614
Episode: 62, 0.17921033708937628
Episode: 63, 0.16201501703320886
Episode: 64, 0.3226276494453053
Episode: 65, 0.17235508426325907
Episode: 66, 0.3068479561730726
Episode: 67, 0.27207809435394026
Episode: 68, 0.19108195842014553
Episode: 69, 0.1729680492404757
Episode: 70, 0.33521059878775716
Episode: 71, 0.17200444631789225
Episode: 72, 0.26240343603837957
Episode: 73, 0.16433689754779124
Episode: 74, 0.13530680044017096
Episode: 75, 0.1662773285172623
Episode: 76, 0.2845581389372356
Episode: 77, 0.16790576411576374
Episode: 78, 0.19538036662836689
Episode: 79, 0.1780113770430134
Episode: 80, 0.17704696867917846
Episode: 81, 0.16422566612703093
Episode: 82, 0.19813261496772938
Episode: 83, 0.16394980932272318
Episode: 84, 0.1856414518475944
Episode: 85, 0.21335957616244627
Episode: 86, 0.17348957648247243
Episode: 87, 0.15776848454295767
Episode: 88, 0.1842460234147012
Episode: 89, 0.17919571595611927
Episode: 90, 0.17124726153421221
Episode: 91, 0.1635960515417736
Episode: 92, 0.18285965689651462
Episode: 93, 0.16458383612192762
Episode: 94, 0.13317175272128168
Episode: 95, 0.16946954518548552
Episode: 96, 0.15898343009465954
Episode: 97, 0.1696583006282424
Episode: 98, 0.17619309173476339
Episode: 99, 0.10957329119478487
Episode: 100, 0.16705054840896238
Episode: 101, 0.16303723925727098
Episode: 102, 0.17265029348519434
Episode: 103, 0.18714881227485236
Episode: 104, 0.15859718330813877
Episode: 105, 0.1610882514945864
Episode: 106, 0.13143333061498197
Episode: 107, 0.18326635080228648
Episode: 108, 0.13133472496576992
Episode: 109, 0.15613543991507228
Episode: 110, 0.14414876829724577
Episode: 111, 0.1799872752920919
Episode: 112, 0.19592276732966063
Episode: 113, 0.13875234345039544
Episode: 114, 0.14872113605413695
Episode: 115, 0.1798573375144059
Episode: 116, 0.13662669424633478
Episode: 117, 0.1344504654899108
Episode: 118, 0.1338547382913724
Episode: 119, 0.19531664229909396
Episode: 120, 0.17578497806918492
Episode: 121, 0.13703013490637517
Episode: 122, 0.15748909785558496
Episode: 123, 0.17887711509311544
Episode: 124, 0.16807245343709099
Episode: 125, 0.16283720847184036
Episode: 126, 0.14049869115320845
Episode: 127, 0.08843081227820271

